Feedback_ID,Customer_Name,Stock_ID,Item_Name,Category,Date,Rating,Feedback_Comment
30015.0,Sharma Enterprises,1015.0,Cross Knob,Accessories,2024-10-28,3.0,Standard quality
30831.0,Singh Hardware,1831.0,Key Stand,Handles,2024-10-28,4.0,Perfect for our needs
31437.0,Nair Enterprises,2437.0,Ultra Modern Handle,Knob,2024-10-28,5.0,Great value for money
30864.0,Joshi Supplies,1864.0,Tower Bolt,Accessories,2024-10-28,4.0,Perfect for our needs
34085.0,Pillai Hardware,5085.0,Khutti,Kadi,2024-10-28,4.0,Best in market
30817.0,Agarwal Hardware,1817.0,Tower Bolt Premium,Accessories,2024-10-28,2.0,Packaging needs improvement
32629.0,Shah Distributors,3629.0,Tower Bolt,Kadi,2024-10-28,4.0,Premium finish and look
34179.0,Sharma Furnishings,5179.0,Decorative Kadi,Others,2024-10-28,3.2778362450010525,Premium finish and look
33673.0,Patel Hardware,4673.0,KH-1239,Knob,2024-10-28,1.0,Many defects found
31647.0,Shah Build Mart,2647.0,Cross Knob,Knob,2024-10-28,4.0,Great value for money
32464.0,Kumar Stores,3464.0,Main Door Handle,Knob,2024-10-28,2.0,Poor quality received
33308.0,Pillai Furnishings,4308.0,Khutti,Others,2024-10-28,5.0,Customers love this product
33307.0,Kumar Solutions,4307.0,Stainless Steel Knob,Accessories,2024-10-28,1.0,Poor quality received
30946.0,Nair Furnishings,1946.0,Kadi Deluxe,Accessories,2024-10-28,4.0,Best in market
31713.0,Thakur Enterprises,2713.0,Economy Kadi,Others,2024-10-28,2.0,Delivery takes too long
33274.0,Joshi Furnishings,4274.0,Brass Khutti,Kadi,2024-10-28,5.0,Premium finish and look
32272.0,Verma Hardware,3272.0,Traditional Handle,Others,2024-10-28,3.0,Average quality
30847.0,Joshi Enterprises,1847.0,Traditional Handle,Accessories,2024-10-28,4.0,Best in market
34567.0,Rao Distributors,5567.0,Profile Handle,Kadi,2024-10-28,5.0,Customers love this product
33169.0,Nair Solutions,4169.0,Designer Knob,Handles,2024-10-28,4.0,Premium finish and look
33179.0,Joshi Traders,4179.0,Brass Khutti,Accessories,2024-10-28,3.0,Average quality
34619.0,Pillai Hardware,5619.0,Ultra Modern Handle,Others,2024-10-28,5.0,Great value for money
31922.0,Singh Supplies,2922.0,Stainless Steel Knob,Handles,2024-10-28,3.0,Standard quality
30662.0,Pillai Distributors,1662.0,Ultra Modern Handle,Knob,2024-10-28,3.0,Decent product
34379.0,Agarwal Stores,5379.0,Tower Bolt Premium,Kadi,2024-10-28,4.0,Great value for money
32131.0,Gupta Furnishings,3131.0,Gold Plated Handle,Handles,2024-10-28,3.2778362450010525,Premium finish and look
32224.0,Thakur Home Store,3224.0,Cross Knob,Knob,2024-10-28,5.0,Perfect for our needs
33906.0,Thakur Supplies,4906.0,Ultra Modern Handle,Others,2024-10-28,5.0,Excellent quality product
31900.0,Gupta Solutions,2900.0,Khutti,Accessories,2024-10-28,1.0,Too expensive; Irregular supply
33052.0,Sharma Enterprises,4052.0,Gold Plated Handle,Kadi,2024-10-28,4.0,Perfect for our needs
34884.0,Rao Supplies,5884.0,Key Stand,Knob,2024-10-29,3.2778362450010525,Premium finish and look
31720.0,Verma Supplies,2720.0,Sofa Leg,Others,2024-10-29,4.0,Highly recommended
30448.0,Sharma Stores,1448.0,Tower Bolt Premium,Accessories,2024-10-29,1.0,Difficult to install
32443.0,Agarwal Supplies,3443.0,Key Stand,Accessories,2024-10-29,3.0,Standard quality
30056.0,Kumar Stores,1056.0,Cross Knob,Handles,2024-10-29,3.0,Could be better
30810.0,Verma Traders,1810.0,Kadi Deluxe,Others,2024-10-29,3.0,Meets basic requirements
34829.0,Reddy Enterprises,5829.0,Brass Khutti,Knob,2024-10-29,3.0,Decent product
34554.0,Sharma Supplies,5554.0,Decorative Kadi,Handles,2024-10-29,3.0,Nothing special
34212.0,Mehta Stores,5212.0,Economy Kadi,Knob,2024-10-29,4.0,Highly recommended
31201.0,Gupta Solutions,2201.0,Designer Knob,Knob,2024-10-29,4.0,Perfect for our needs
33796.0,Joshi Supplies,4796.0,Profile Handle,Knob,2024-10-29,2.0,Poor quality received; Stock availability issues
31592.0,Joshi Traders,2592.0,Antique Handle,Kadi,2024-10-29,1.0,Delivery takes too long
32247.0,Nair Stores,3247.0,Profile Handle,Handles,2024-10-29,1.0,Too expensive; Stock availability issues
31939.0,Reddy Hardware,2939.0,Decorative Kadi,Accessories,2024-10-29,2.0,Difficult to install; Always out of stock
33791.0,Mehta Home Store,4791.0,Traditional Handle,Handles,2024-10-29,1.0,Delivery takes too long
34307.0,Thakur Solutions,5307.0,Khutti,Knob,2024-10-29,1.0,Stock never available
31275.0,Nair Traders,2275.0,Brass Khutti,Handles,2024-10-29,2.0,Delivery takes too long; Always out of stock
30214.0,Gupta Enterprises,1214.0,Key Stand,Kadi,2024-10-29,3.0,Decent product
32474.0,Nair Home Store,3474.0,KH-1239,Handles,2024-10-29,1.0,Too expensive
34407.0,Reddy Enterprises,5407.0,Stainless Steel Knob,Knob,2024-10-29,5.0,Customers love this product
30499.0,Thakur Traders,1499.0,Profile Handle,Knob,2024-10-29,4.0,Premium finish and look
31040.0,Shah Stores,2040.0,KH-1239,Knob,2024-10-29,2.0,Packaging needs improvement; Always out of stock
32842.0,Shah Solutions,3842.0,Key Stand,Accessories,2024-10-29,1.0,Poor quality received
30307.0,Patel Home Store,1307.0,Khutti,Knob,2024-10-29,2.0,Stock never available; Irregular supply
34103.0,Gupta Build Mart,5103.0,Brass Khutti,Handles,2024-10-29,5.0,Perfect for our needs
30716.0,Gupta Furnishings,1716.0,Traditional Handle,Handles,2024-10-29,2.0,Poor quality received
33840.0,Sharma Build Mart,4840.0,KH-1239,Handles,2024-10-29,3.0,Decent product
31432.0,Rao Distributors,2432.0,Brass Khutti,Knob,2024-10-29,5.0,Customers love this product
33038.0,Mehta Distributors,4038.0,Decorative Kadi,Kadi,2024-10-29,3.0,Nothing special
32699.0,Reddy Furnishings,3699.0,Kadi Deluxe,Kadi,2024-10-29,3.0,Nothing special
32091.0,Thakur Supplies,3091.0,Kadi Deluxe,Knob,2024-10-29,5.0,Highly recommended
33809.0,Pillai Hardware,4809.0,Designer Knob,Kadi,2024-10-29,4.0,Very satisfied with the durability
32001.0,Gupta Distributors,3001.0,Tower Bolt,Knob,2024-10-29,2.0,Many defects found
34259.0,Kumar Stores,5259.0,Decorative Kadi,Kadi,2024-10-29,5.0,Highly recommended
33362.0,Nair Traders,4362.0,KH-1239,Accessories,2024-10-29,4.0,Best in market
34900.0,Kumar Hardware,5900.0,Gold Plated Handle,Handles,2024-10-29,3.2778362450010525,Premium finish and look
34397.0,Singh Solutions,5397.0,Ultra Modern Handle,Kadi,2024-10-30,5.0,Premium finish and look
32757.0,Reddy Build Mart,3757.0,Traditional Handle,Accessories,2024-10-30,4.0,Very satisfied with the durability
34018.0,Singh Furnishings,5018.0,Stainless Steel Knob,Kadi,2024-10-30,3.0,Standard quality
31145.0,Joshi Hardware,2145.0,Cross Knob,Accessories,2024-10-30,3.0,Meets basic requirements
34833.0,Sharma Stores,5833.0,Antique Handle,Handles,2024-10-30,4.0,Premium finish and look
31400.0,Kumar Traders,2400.0,Traditional Handle,Accessories,2024-10-30,1.0,Difficult to install
33636.0,Pillai Distributors,4636.0,Economy Kadi,Handles,2024-10-30,1.0,Not worth the price; Stock availability issues
34073.0,Gupta Solutions,5073.0,Tower Bolt,Accessories,2024-10-30,5.0,Highly recommended
33870.0,Gupta Enterprises,4870.0,Ultra Modern Handle,Handles,2024-10-30,4.0,Premium finish and look
32980.0,Gupta Stores,3980.0,Key Stand,Others,2024-10-30,5.0,Premium finish and look
34529.0,Rao Furnishings,5529.0,Cross Knob,Knob,2024-10-30,4.0,Perfect for our needs
32597.0,Rao Stores,3597.0,Kadi Deluxe,Others,2024-10-30,3.0,Standard quality
31530.0,Nair Furnishings,2530.0,Antique Handle,Accessories,2024-10-30,5.0,Premium finish and look
32561.0,Gupta Traders,3561.0,Decorative Kadi,Handles,2024-10-30,3.0,Nothing special
33447.0,Sharma Solutions,4447.0,Cross Knob,Accessories,2024-10-30,3.0,Average quality
31274.0,Shah Stores,2274.0,Tower Bolt,Knob,2024-10-30,5.0,Perfect for our needs
30569.0,Mehta Build Mart,1569.0,Stainless Steel Knob,Kadi,2024-10-30,5.0,Best in market
34032.0,Joshi Furnishings,5032.0,Key Stand,Kadi,2024-10-30,4.0,Excellent quality product
30922.0,Joshi Stores,1922.0,Profile Handle,Knob,2024-10-30,5.0,Perfect for our needs
32513.0,Pillai Stores,3513.0,Kadi Deluxe,Accessories,2024-10-30,5.0,Customers love this product
34031.0,Rao Solutions,5031.0,Key Stand,Others,2024-10-30,4.0,Perfect for our needs
34389.0,Verma Furnishings,5389.0,Designer Knob,Handles,2024-10-30,3.0,Decent product
30686.0,Rao Enterprises,1686.0,Economy Kadi,Handles,2024-10-30,3.0,Decent product
33933.0,Shah Build Mart,4933.0,Cross Knob,Accessories,2024-10-30,3.0,Could be better
30249.0,Shah Enterprises,1249.0,KH-1239,Accessories,2024-10-30,4.0,Best in market
33960.0,Gupta Hardware,4960.0,Designer Knob,Knob,2024-10-30,2.0,Delivery takes too long
32266.0,Rao Furnishings,3266.0,Key Stand,Knob,2024-10-30,5.0,Customers love this product
33250.0,Patel Hardware,4250.0,Kadi Deluxe,Knob,2024-10-30,1.0,Many defects found
30996.0,Gupta Build Mart,1996.0,KH-1239,Knob,2024-10-30,5.0,Excellent quality product
30243.0,Thakur Home Store,1243.0,Antique Handle,Accessories,2024-10-30,4.0,Very satisfied with the durability
32346.0,Kumar Supplies,3346.0,Stainless Steel Knob,Kadi,2024-10-30,2.0,Not worth the price
33143.0,Reddy Distributors,4143.0,Tower Bolt,Handles,2024-10-30,5.0,Best in market
33209.0,Patel Home Store,4209.0,Tower Bolt,Others,2024-10-30,4.0,Very satisfied with the durability
31941.0,Sharma Supplies,2941.0,Main Door Handle,Others,2024-10-30,2.0,Packaging needs improvement; Stock availability issues
30919.0,Joshi Furnishings,1919.0,Gold Plated Handle,Handles,2024-10-31,4.0,Very satisfied with the durability
30541.0,Verma Enterprises,1541.0,Gold Plated Handle,Accessories,2024-10-31,3.0,Regular product
32944.0,Thakur Hardware,3944.0,Brass Khutti,Kadi,2024-10-31,4.0,Highly recommended
33404.0,Patel Supplies,4404.0,Cross Knob,Knob,2024-10-31,2.0,Too expensive; Always out of stock
34606.0,Verma Hardware,5606.0,Cross Knob,Handles,2024-10-31,2.0,Poor quality received
30038.0,Patel Traders,1038.0,Designer Knob,Knob,2024-10-31,3.0,Meets basic requirements
33238.0,Agarwal Solutions,4238.0,Gold Plated Handle,Handles,2024-10-31,3.0,Decent product
30268.0,Thakur Hardware,1268.0,Brass Khutti,Knob,2024-10-31,1.0,Poor quality received; Stock delays frequent
34932.0,Shah Stores,5932.0,Khutti,Knob,2024-10-31,1.0,Poor quality received; Always out of stock
34866.0,Patel Hardware,5866.0,Designer Knob,Handles,2024-10-31,1.0,Many defects found; Stock availability issues
32530.0,Verma Home Store,3530.0,Gold Plated Handle,Accessories,2024-10-31,4.0,Great value for money
30121.0,Sharma Build Mart,1121.0,Key Stand,Kadi,2024-10-31,3.0,Decent product
33156.0,Pillai Enterprises,4156.0,Designer Knob,Accessories,2024-10-31,1.0,Difficult to install
32029.0,Kumar Stores,3029.0,Kadi Deluxe,Handles,2024-10-31,5.0,Great value for money
32328.0,Sharma Home Store,3328.0,Sofa Leg,Kadi,2024-10-31,1.0,Many defects found; Need better stock management
33848.0,Verma Furnishings,4848.0,Kadi Deluxe,Others,2024-10-31,4.0,Excellent quality product
31803.0,Verma Enterprises,2803.0,Economy Kadi,Accessories,2024-10-31,2.0,Difficult to install
34050.0,Singh Furnishings,5050.0,Stainless Steel Knob,Kadi,2024-10-31,3.2778362450010525,Premium finish and look
32227.0,Reddy Stores,3227.0,Antique Handle,Handles,2024-10-31,1.0,Poor quality received
30033.0,Shah Furnishings,1033.0,Profile Handle,Kadi,2024-10-31,5.0,Customers love this product
31926.0,Shah Stores,2926.0,Ultra Modern Handle,Others,2024-10-31,5.0,Highly recommended
32333.0,Gupta Enterprises,3333.0,Tower Bolt,Accessories,2024-10-31,4.0,Perfect for our needs
34463.0,Rao Traders,5463.0,Designer Knob,Knob,2024-10-31,5.0,Perfect for our needs
30828.0,Reddy Distributors,1828.0,Khutti,Others,2024-10-31,5.0,Perfect for our needs
33938.0,Agarwal Build Mart,4938.0,Designer Knob,Kadi,2024-10-31,4.0,Very satisfied with the durability
32432.0,Nair Home Store,3432.0,Tower Bolt,Accessories,2024-10-31,5.0,Premium finish and look
33641.0,Sharma Hardware,4641.0,Sofa Leg,Others,2024-10-31,4.0,Highly recommended
33385.0,Patel Home Store,4385.0,Decorative Kadi,Others,2024-10-31,5.0,Perfect for our needs
31420.0,Mehta Supplies,2420.0,Designer Knob,Accessories,2024-10-31,5.0,Best in market
33334.0,Kumar Solutions,4334.0,Stainless Steel Knob,Knob,2024-10-31,5.0,Customers love this product
30683.0,Shah Home Store,1683.0,Cross Knob,Accessories,2024-10-31,5.0,Premium finish and look
34496.0,Nair Stores,5496.0,Tower Bolt,Accessories,2024-10-31,4.0,Great value for money
30998.0,Nair Furnishings,1998.0,Main Door Handle,Accessories,2024-10-31,5.0,Excellent quality product
30667.0,Nair Supplies,1667.0,Khutti,Accessories,2024-10-31,5.0,Excellent quality product
30191.0,Nair Enterprises,1191.0,Tower Bolt,Others,2024-10-31,2.0,Stock never available
33191.0,Shah Stores,4191.0,Tower Bolt Premium,Knob,2024-11-01,3.0,Average quality
31056.0,Rao Supplies,2056.0,Brass Khutti,Accessories,2024-11-01,3.0,Regular product
33602.0,Patel Traders,4602.0,Tower Bolt,Accessories,2024-11-01,2.0,Many defects found; Always out of stock
31865.0,Verma Build Mart,2865.0,Main Door Handle,Knob,2024-11-01,4.0,Customers love this product
33067.0,Agarwal Supplies,4067.0,Gold Plated Handle,Knob,2024-11-01,4.0,Highly recommended
34924.0,Kumar Solutions,5924.0,Sofa Leg,Kadi,2024-11-01,4.0,Great value for money
32968.0,Joshi Traders,3968.0,Decorative Kadi,Handles,2024-11-01,3.0,Average quality
33221.0,Gupta Enterprises,4221.0,Gold Plated Handle,Knob,2024-11-01,2.0,Too expensive
34544.0,Nair Solutions,5544.0,Cross Knob,Kadi,2024-11-01,3.2778362450010525,Premium finish and look
32263.0,Verma Home Store,3263.0,Profile Handle,Kadi,2024-11-01,4.0,Customers love this product
31163.0,Thakur Home Store,2163.0,Khutti,Knob,2024-11-01,4.0,Excellent quality product
32309.0,Sharma Hardware,3309.0,Economy Kadi,Kadi,2024-11-01,4.0,Premium finish and look
32653.0,Thakur Solutions,3653.0,Tower Bolt,Kadi,2024-11-01,4.0,Very satisfied with the durability
32977.0,Reddy Build Mart,3977.0,Key Stand,Handles,2024-11-01,2.0,Too expensive; Stock availability issues
33655.0,Agarwal Enterprises,4655.0,Stainless Steel Knob,Knob,2024-11-01,3.0,Could be better
34476.0,Agarwal Build Mart,5476.0,Sofa Leg,Handles,2024-11-01,4.0,Best in market
33551.0,Joshi Solutions,4551.0,Decorative Kadi,Others,2024-11-01,5.0,Very satisfied with the durability
31124.0,Singh Build Mart,2124.0,Gold Plated Handle,Accessories,2024-11-01,5.0,Excellent quality product
32158.0,Sharma Supplies,3158.0,Cross Knob,Kadi,2024-11-01,5.0,Customers love this product
30360.0,Reddy Build Mart,1360.0,Key Stand,Knob,2024-11-01,4.0,Great value for money
33349.0,Kumar Distributors,4349.0,Decorative Kadi,Kadi,2024-11-01,5.0,Highly recommended
31691.0,Mehta Solutions,2691.0,Designer Knob,Handles,2024-11-01,5.0,Best in market
30350.0,Reddy Traders,1350.0,Khutti,Knob,2024-11-01,4.0,Highly recommended
34007.0,Rao Build Mart,5007.0,Sofa Leg,Handles,2024-11-01,2.0,Packaging needs improvement; Stock delays frequent
31107.0,Thakur Traders,2107.0,Gold Plated Handle,Handles,2024-11-01,1.0,Poor quality received; Irregular supply
33131.0,Sharma Enterprises,4131.0,Gold Plated Handle,Knob,2024-11-01,5.0,Customers love this product
33261.0,Agarwal Distributors,4261.0,Decorative Kadi,Knob,2024-11-01,3.0,Decent product
34766.0,Reddy Traders,5766.0,Designer Knob,Handles,2024-11-01,4.0,Great value for money
31249.0,Singh Enterprises,2249.0,Gold Plated Handle,Accessories,2024-11-01,3.0,Could be better
34079.0,Patel Solutions,5079.0,Sofa Leg,Others,2024-11-02,4.0,Very satisfied with the durability
31469.0,Singh Home Store,2469.0,Sofa Leg,Accessories,2024-11-02,4.0,Highly recommended
31100.0,Joshi Hardware,2100.0,Gold Plated Handle,Kadi,2024-11-02,5.0,Great value for money
30021.0,Rao Build Mart,1021.0,Ultra Modern Handle,Kadi,2024-11-02,3.0,Could be better
34080.0,Verma Enterprises,5080.0,Cross Knob,Knob,2024-11-02,4.0,Highly recommended
32088.0,Kumar Build Mart,3088.0,Kadi Deluxe,Kadi,2024-11-02,2.0,Packaging needs improvement; Stock availability issues
31099.0,Pillai Furnishings,2099.0,Cross Knob,Accessories,2024-11-02,5.0,Perfect for our needs
30482.0,Agarwal Furnishings,1482.0,Economy Kadi,Knob,2024-11-02,1.0,Too expensive; Limited stock available
30190.0,Nair Traders,1190.0,Traditional Handle,Others,2024-11-02,3.0,Regular product
34497.0,Reddy Build Mart,5497.0,Ultra Modern Handle,Handles,2024-11-02,1.0,Poor quality received
31861.0,Singh Solutions,2861.0,Antique Handle,Handles,2024-11-02,2.0,Difficult to install
31227.0,Patel Hardware,2227.0,Main Door Handle,Accessories,2024-11-02,3.0,Average quality
31403.0,Mehta Traders,2403.0,Antique Handle,Accessories,2024-11-02,4.0,Customers love this product
33140.0,Rao Enterprises,4140.0,Main Door Handle,Kadi,2024-11-02,1.0,Stock never available; Stock delays frequent
32738.0,Rao Home Store,3738.0,Designer Knob,Others,2024-11-02,5.0,Very satisfied with the durability
33585.0,Pillai Supplies,4585.0,Cross Knob,Handles,2024-11-02,1.0,Many defects found
31881.0,Sharma Solutions,2881.0,Antique Handle,Others,2024-11-02,4.0,Great value for money
34453.0,Mehta Build Mart,5453.0,Brass Khutti,Handles,2024-11-02,5.0,Very satisfied with the durability
34784.0,Agarwal Supplies,5784.0,Main Door Handle,Knob,2024-11-02,5.0,Best in market
34279.0,Rao Stores,5279.0,Cross Knob,Kadi,2024-11-02,3.0,Nothing special
32478.0,Mehta Supplies,3478.0,Gold Plated Handle,Others,2024-11-02,3.0,Meets basic requirements
30908.0,Rao Traders,1908.0,Khutti,Knob,2024-11-02,1.0,Delivery takes too long
33926.0,Gupta Solutions,4926.0,Economy Kadi,Accessories,2024-11-02,3.2778362450010525,Premium finish and look
31258.0,Kumar Furnishings,2258.0,Khutti,Handles,2024-11-02,4.0,Customers love this product
33990.0,Patel Build Mart,4990.0,Ultra Modern Handle,Handles,2024-11-02,5.0,Very satisfied with the durability
33242.0,Verma Hardware,4242.0,Sofa Leg,Others,2024-11-02,2.0,Difficult to install
33241.0,Verma Hardware,4241.0,Designer Knob,Handles,2024-11-02,3.0,Meets basic requirements
32026.0,Pillai Traders,3026.0,Gold Plated Handle,Knob,2024-11-02,3.0,Regular product
33795.0,Singh Distributors,4795.0,Traditional Handle,Accessories,2024-11-02,4.0,Best in market
32028.0,Verma Supplies,3028.0,Designer Knob,Others,2024-11-02,4.0,Very satisfied with the durability
32538.0,Gupta Build Mart,3538.0,Khutti,Others,2024-11-02,5.0,Best in market
32802.0,Pillai Home Store,3802.0,Profile Handle,Kadi,2024-11-02,3.0,Average quality
30744.0,Patel Solutions,1744.0,Key Stand,Kadi,2024-11-02,5.0,Excellent quality product
33109.0,Agarwal Home Store,4109.0,Main Door Handle,Handles,2024-11-02,2.0,Many defects found; Irregular supply
32013.0,Patel Supplies,3013.0,Economy Kadi,Others,2024-11-02,2.0,Difficult to install; Stock delays frequent
32332.0,Kumar Supplies,3332.0,Decorative Kadi,Knob,2024-11-02,5.0,Premium finish and look
32276.0,Gupta Home Store,3276.0,Economy Kadi,Others,2024-11-03,4.0,Premium finish and look
34742.0,Nair Build Mart,5742.0,Traditional Handle,Kadi,2024-11-03,3.0,Nothing special
33402.0,Shah Build Mart,4402.0,Khutti,Knob,2024-11-03,5.0,Best in market
33584.0,Singh Build Mart,4584.0,Stainless Steel Knob,Others,2024-11-03,4.0,Premium finish and look
33331.0,Agarwal Hardware,4331.0,Tower Bolt Premium,Knob,2024-11-03,5.0,Very satisfied with the durability
33485.0,Kumar Build Mart,4485.0,Economy Kadi,Knob,2024-11-03,5.0,Best in market
33480.0,Sharma Supplies,4480.0,Brass Khutti,Kadi,2024-11-03,3.0,Regular product
31547.0,Pillai Distributors,2547.0,Decorative Kadi,Kadi,2024-11-03,5.0,Customers love this product
34283.0,Reddy Hardware,5283.0,Tower Bolt Premium,Others,2024-11-03,3.0,Nothing special
34882.0,Kumar Build Mart,5882.0,Tower Bolt,Others,2024-11-03,2.0,Not worth the price
34213.0,Gupta Home Store,5213.0,Cross Knob,Accessories,2024-11-03,1.0,Not worth the price; Limited stock available
31746.0,Sharma Distributors,2746.0,Sofa Leg,Knob,2024-11-03,4.0,Premium finish and look
31760.0,Nair Solutions,2760.0,Sofa Leg,Knob,2024-11-03,4.0,Great value for money
34778.0,Mehta Furnishings,5778.0,Kadi Deluxe,Knob,2024-11-03,3.0,Meets basic requirements
32634.0,Thakur Traders,3634.0,Economy Kadi,Accessories,2024-11-03,3.0,Meets basic requirements
33146.0,Joshi Stores,4146.0,Tower Bolt Premium,Handles,2024-11-03,4.0,Customers love this product
31644.0,Mehta Furnishings,2644.0,Tower Bolt Premium,Kadi,2024-11-03,4.0,Great value for money
34452.0,Thakur Hardware,5452.0,Economy Kadi,Knob,2024-11-03,3.0,Nothing special
31809.0,Agarwal Distributors,2809.0,Main Door Handle,Accessories,2024-11-03,5.0,Great value for money
34631.0,Gupta Distributors,5631.0,Stainless Steel Knob,Accessories,2024-11-03,4.0,Best in market
34155.0,Nair Furnishings,5155.0,Tower Bolt Premium,Kadi,2024-11-03,3.2778362450010525,Premium finish and look
32611.0,Agarwal Stores,3611.0,Kadi Deluxe,Knob,2024-11-03,3.2778362450010525,Premium finish and look
33273.0,Thakur Enterprises,4273.0,KH-1239,Accessories,2024-11-03,2.0,Packaging needs improvement; Always out of stock
31458.0,Sharma Distributors,2458.0,Ultra Modern Handle,Kadi,2024-11-03,3.0,Regular product
32469.0,Verma Home Store,3469.0,Decorative Kadi,Others,2024-11-03,1.0,Too expensive
31600.0,Pillai Supplies,2600.0,Designer Knob,Handles,2024-11-03,3.0,Regular product
33423.0,Patel Home Store,4423.0,Profile Handle,Others,2024-11-03,4.0,Very satisfied with the durability
32299.0,Thakur Stores,3299.0,Designer Knob,Handles,2024-11-03,1.0,Many defects found
32937.0,Sharma Home Store,3937.0,Tower Bolt,Accessories,2024-11-03,2.0,Too expensive; Irregular supply
31589.0,Nair Home Store,2589.0,Ultra Modern Handle,Others,2024-11-03,5.0,Perfect for our needs
33521.0,Kumar Stores,4521.0,Stainless Steel Knob,Others,2024-11-03,5.0,Premium finish and look
35000.0,Shah Supplies,6000.0,Decorative Kadi,Knob,2024-11-03,1.0,Not worth the price
31089.0,Nair Supplies,2089.0,Sofa Leg,Kadi,2024-11-03,4.0,Great value for money
31245.0,Reddy Furnishings,2245.0,Profile Handle,Accessories,2024-11-03,5.0,Excellent quality product
30730.0,Sharma Furnishings,1730.0,Economy Kadi,Accessories,2024-11-03,5.0,Excellent quality product
30562.0,Kumar Hardware,1562.0,Tower Bolt,Accessories,2024-11-03,3.2778362450010525,Premium finish and look
30198.0,Shah Supplies,1198.0,Decorative Kadi,Others,2024-11-03,4.0,Premium finish and look
31151.0,Mehta Solutions,2151.0,Brass Khutti,Knob,2024-11-03,4.0,Premium finish and look
30786.0,Patel Solutions,1786.0,KH-1239,Accessories,2024-11-03,3.0,Average quality
30654.0,Nair Hardware,1654.0,Cross Knob,Accessories,2024-11-03,2.0,Stock never available
30855.0,Nair Furnishings,1855.0,Cross Knob,Accessories,2024-11-03,1.0,Many defects found
30478.0,Pillai Home Store,1478.0,Brass Khutti,Accessories,2024-11-03,2.0,Not worth the price; Irregular supply
31335.0,Agarwal Home Store,2335.0,Kadi Deluxe,Accessories,2024-11-03,2.0,Not worth the price
30070.0,Pillai Enterprises,1070.0,Kadi Deluxe,Handles,2024-11-03,1.0,Delivery takes too long; Stock delays frequent
32783.0,Joshi Solutions,3783.0,Economy Kadi,Kadi,2024-11-04,4.0,Highly recommended
33348.0,Singh Build Mart,4348.0,Brass Khutti,Handles,2024-11-04,5.0,Customers love this product
31430.0,Nair Build Mart,2430.0,Cross Knob,Accessories,2024-11-04,4.0,Very satisfied with the durability
31047.0,Mehta Distributors,2047.0,Tower Bolt Premium,Others,2024-11-04,5.0,Best in market
33330.0,Rao Furnishings,4330.0,Tower Bolt,Knob,2024-11-04,3.2778362450010525,Premium finish and look
34186.0,Sharma Stores,5186.0,Traditional Handle,Knob,2024-11-04,3.0,Standard quality
32382.0,Agarwal Supplies,3382.0,Kadi Deluxe,Knob,2024-11-04,2.0,Difficult to install
34189.0,Pillai Hardware,5189.0,Ultra Modern Handle,Knob,2024-11-04,2.0,Packaging needs improvement; Need better stock management
30012.0,Sharma Traders,1012.0,Cross Knob,Handles,2024-11-04,5.0,Very satisfied with the durability
33357.0,Agarwal Home Store,4357.0,Stainless Steel Knob,Others,2024-11-04,4.0,Excellent quality product
34520.0,Nair Build Mart,5520.0,Economy Kadi,Accessories,2024-11-04,4.0,Great value for money
30748.0,Nair Furnishings,1748.0,Sofa Leg,Handles,2024-11-04,4.0,Perfect for our needs
33678.0,Rao Home Store,4678.0,Stainless Steel Knob,Accessories,2024-11-04,5.0,Best in market
30548.0,Kumar Traders,1548.0,Khutti,Handles,2024-11-04,3.0,Standard quality
30955.0,Gupta Solutions,1955.0,Decorative Kadi,Accessories,2024-11-04,3.0,Could be better
34110.0,Agarwal Build Mart,5110.0,Brass Khutti,Handles,2024-11-04,3.0,Meets basic requirements
31870.0,Rao Supplies,2870.0,Kadi Deluxe,Knob,2024-11-04,3.0,Could be better
32697.0,Patel Hardware,3697.0,Traditional Handle,Knob,2024-11-04,3.0,Decent product
33464.0,Nair Traders,4464.0,Cross Knob,Handles,2024-11-04,3.0,Standard quality
30323.0,Reddy Build Mart,1323.0,KH-1239,Handles,2024-11-04,1.0,Packaging needs improvement
32683.0,Reddy Home Store,3683.0,Brass Khutti,Knob,2024-11-04,5.0,Premium finish and look
34077.0,Thakur Furnishings,5077.0,Key Stand,Others,2024-11-04,4.0,Premium finish and look
33732.0,Reddy Hardware,4732.0,Brass Khutti,Kadi,2024-11-04,5.0,Very satisfied with the durability
31919.0,Mehta Hardware,2919.0,Economy Kadi,Knob,2024-11-04,3.2778362450010525,Premium finish and look
32654.0,Shah Traders,3654.0,Tower Bolt Premium,Handles,2024-11-04,4.0,Best in market
34946.0,Patel Supplies,5946.0,Ultra Modern Handle,Others,2024-11-04,3.2778362450010525,Premium finish and look
34573.0,Thakur Hardware,5573.0,Sofa Leg,Handles,2024-11-04,4.0,Best in market
34118.0,Patel Furnishings,5118.0,Main Door Handle,Others,2024-11-04,5.0,Highly recommended
34945.0,Agarwal Home Store,5945.0,Antique Handle,Others,2024-11-04,4.0,Excellent quality product
30797.0,Pillai Distributors,1797.0,Decorative Kadi,Knob,2024-11-04,4.0,Customers love this product
33582.0,Mehta Traders,4582.0,Main Door Handle,Knob,2024-11-04,3.0,Nothing special
30404.0,Joshi Hardware,1404.0,Economy Kadi,Others,2024-11-04,4.0,Very satisfied with the durability
