Feedback_ID,Customer_Name,Stock_ID,Item_Name,Category,Date,Rating,Feedback_Comment
33701,Rao Home Store,4701,Key Stand,Kadi,2024-10-25,4.0,Very satisfied with the durability
30544,Pillai Build Mart,1544,Ultra Modern Handle,Others,2024-10-25,4.0,Great value for money
33283,Sharma Solutions,4283,Ultra Modern Handle,Knob,2024-10-26,4.0,Premium finish and look
34756,Kumar Furnishings,5756,Ultra Modern Handle,Accessories,2024-10-26,2.0,Not worth the price
30714,Pillai Build Mart,1714,Sofa Leg,Accessories,2024-10-26,4.0,Great value for money
33415,Agarwal Hardware,4415,Stainless Steel Knob,Others,2024-10-26,3.0,Decent product
34970,Singh Traders,5970,Designer Knob,Kadi,2024-10-26,4.0,Customers love this product
33440,Reddy Traders,4440,Main Door Handle,Knob,2024-10-26,2.0,Packaging needs improvement; Always out of stock
34834,Shah Supplies,5834,Designer Knob,Accessories,2024-10-26,4.0,Customers love this product
31189,Verma Furnishings,2189,Brass Khutti,Accessories,2024-10-26,4.0,Best in market
34857,Pillai Build Mart,5857,Sofa Leg,Accessories,2024-10-26,2.0,Too expensive; Stock delays frequent
33280,Kumar Stores,4280,Tower Bolt Premium,Handles,2024-10-26,1.0,Stock never available; Stock availability issues
30023,Gupta Hardware,1023,Designer Knob,Knob,2024-10-26,4.0,Best in market
33178,Singh Stores,4178,Designer Knob,Others,2024-10-26,5.0,Very satisfied with the durability
34646,Kumar Traders,5646,Brass Khutti,Kadi,2024-10-26,2.0,Difficult to install
31716,Verma Distributors,2716,Kadi Deluxe,Knob,2024-10-26,4.0,Excellent quality product
31512,Mehta Hardware,2512,Sofa Leg,Handles,2024-10-26,1.0,Difficult to install; Stock availability issues
31971,Sharma Build Mart,2971,Sofa Leg,Others,2024-10-26,4.0,Highly recommended
31511,Mehta Home Store,2511,Kadi Deluxe,Handles,2024-10-26,5.0,Very satisfied with the durability
33091,Shah Stores,4091,Gold Plated Handle,Knob,2024-10-26,,
31541,Pillai Hardware,2541,Economy Kadi,Knob,2024-10-26,4.0,Excellent quality product
31546,Mehta Supplies,2546,Sofa Leg,Kadi,2024-10-26,1.0,Delivery takes too long
32038,Joshi Furnishings,3038,Ultra Modern Handle,Others,2024-10-26,,
31280,Sharma Build Mart,2280,Brass Khutti,Accessories,2024-10-26,5.0,Premium finish and look
30642,Nair Solutions,1642,Stainless Steel Knob,Accessories,2024-10-26,3.0,Meets basic requirements
30533,Shah Solutions,1533,Designer Knob,Kadi,2024-10-26,3.0,Regular product
30128,Kumar Stores,1128,Main Door Handle,Kadi,2024-10-26,1.0,Stock never available
30681,Joshi Traders,1681,Tower Bolt Premium,Knob,2024-10-26,,
31806,Agarwal Supplies,2806,Main Door Handle,Accessories,2024-10-26,,
30684,Gupta Traders,1684,Brass Khutti,Kadi,2024-10-26,4.0,Excellent quality product
32791,Patel Enterprises,3791,Designer Knob,Handles,2024-10-26,3.0,Regular product
32539,Joshi Solutions,3539,Designer Knob,Handles,2024-10-26,4.0,Premium finish and look
34066,Gupta Stores,5066,Ultra Modern Handle,Accessories,2024-10-26,3.0,Could be better
34180,Mehta Stores,5180,Economy Kadi,Knob,2024-10-26,4.0,Customers love this product
32310,Mehta Distributors,3310,Gold Plated Handle,Knob,2024-10-26,,
34220,Nair Build Mart,5220,Tower Bolt,Accessories,2024-10-26,1.0,Packaging needs improvement
32640,Verma Distributors,3640,Designer Knob,Kadi,2024-10-26,4.0,Premium finish and look
30735,Joshi Supplies,1735,Cross Knob,Knob,2024-10-26,5.0,Highly recommended
30818,Nair Furnishings,1818,Decorative Kadi,Kadi,2024-10-26,3.0,Decent product
33922,Reddy Home Store,4922,Key Stand,Knob,2024-10-26,1.0,Difficult to install
34362,Joshi Home Store,5362,Kadi Deluxe,Knob,2024-10-26,1.0,Too expensive; Irregular supply
34378,Joshi Distributors,5378,Decorative Kadi,Knob,2024-10-26,2.0,Not worth the price; Limited stock available
30339,Kumar Distributors,1339,Traditional Handle,Accessories,2024-10-26,2.0,Poor quality received
31037,Gupta Enterprises,2037,Profile Handle,Knob,2024-10-26,5.0,Customers love this product
31001,Patel Build Mart,2001,Stainless Steel Knob,Kadi,2024-10-26,,
32854,Joshi Furnishings,3854,Economy Kadi,Kadi,2024-10-26,4.0,Great value for money
33907,Nair Hardware,4907,Economy Kadi,Handles,2024-10-26,5.0,Excellent quality product
34321,Thakur Build Mart,5321,Traditional Handle,Handles,2024-10-26,3.0,Could be better
34105,Agarwal Build Mart,5105,Khutti,Handles,2024-10-26,4.0,Premium finish and look
32172,Joshi Supplies,3172,Tower Bolt Premium,Others,2024-10-26,5.0,Great value for money
32749,Joshi Traders,3749,Stainless Steel Knob,Kadi,2024-10-26,2.0,Packaging needs improvement; Stock availability issues
31721,Thakur Solutions,2721,Antique Handle,Kadi,2024-10-27,3.0,Nothing special
32031,Joshi Furnishings,3031,Kadi Deluxe,Knob,2024-10-27,1.0,Delivery takes too long; Stock availability issues
32809,Pillai Distributors,3809,Decorative Kadi,Handles,2024-10-27,4.0,Very satisfied with the durability
34605,Patel Hardware,5605,Ultra Modern Handle,Knob,2024-10-27,1.0,Poor quality received; Irregular supply
34299,Kumar Distributors,5299,KH-1239,Others,2024-10-27,5.0,Highly recommended
33823,Gupta Build Mart,4823,KH-1239,Others,2024-10-27,3.0,Average quality
34237,Rao Traders,5237,KH-1239,Kadi,2024-10-27,3.0,Decent product
31095,Gupta Furnishings,2095,Stainless Steel Knob,Others,2024-10-27,3.0,Could be better
33606,Kumar Furnishings,4606,Kadi Deluxe,Knob,2024-10-27,5.0,Excellent quality product
33756,Verma Furnishings,4756,Ultra Modern Handle,Handles,2024-10-27,1.0,Packaging needs improvement
34781,Reddy Supplies,5781,Stainless Steel Knob,Knob,2024-10-27,3.0,Nothing special
30372,Thakur Enterprises,1372,KH-1239,Kadi,2024-10-27,1.0,Difficult to install; Stock availability issues
33382,Rao Supplies,4382,Profile Handle,Handles,2024-10-27,5.0,Excellent quality product
31829,Agarwal Build Mart,2829,Khutti,Knob,2024-10-27,3.0,Nothing special
33435,Nair Solutions,4435,Traditional Handle,Others,2024-10-27,4.0,Best in market
30600,Reddy Traders,1600,Kadi Deluxe,Others,2024-10-27,1.0,Not worth the price
32966,Pillai Supplies,3966,Tower Bolt,Knob,2024-10-27,5.0,Very satisfied with the durability
30423,Rao Home Store,1423,Profile Handle,Accessories,2024-10-27,3.0,Could be better
30253,Sharma Furnishings,1253,Antique Handle,Kadi,2024-10-27,3.0,Could be better
34383,Gupta Build Mart,5383,KH-1239,Knob,2024-10-27,5.0,Great value for money
33301,Kumar Home Store,4301,Gold Plated Handle,Others,2024-10-27,4.0,Highly recommended
31674,Nair Solutions,2674,Stainless Steel Knob,Handles,2024-10-27,2.0,Packaging needs improvement; Stock availability issues
34235,Kumar Build Mart,5235,Brass Khutti,Knob,2024-10-27,2.0,Stock never available; Irregular supply
30475,Rao Build Mart,1475,Kadi Deluxe,Kadi,2024-10-27,5.0,Best in market
32758,Agarwal Supplies,3758,Kadi Deluxe,Kadi,2024-10-27,4.0,Very satisfied with the durability
34450,Patel Home Store,5450,Brass Khutti,Others,2024-10-27,3.0,Meets basic requirements
32143,Agarwal Distributors,3143,Cross Knob,Accessories,2024-10-27,3.0,Nothing special
33905,Mehta Build Mart,4905,Key Stand,Others,2024-10-27,5.0,Very satisfied with the durability
33017,Pillai Solutions,4017,Cross Knob,Others,2024-10-27,3.0,Meets basic requirements
34658,Agarwal Furnishings,5658,Stainless Steel Knob,Others,2024-10-27,4.0,Best in market
30715,Gupta Hardware,1715,Tower Bolt,Handles,2024-10-27,4.0,Best in market
32184,Sharma Distributors,3184,Khutti,Kadi,2024-10-27,5.0,Highly recommended
32212,Rao Solutions,3212,Stainless Steel Knob,Kadi,2024-10-27,5.0,Customers love this product
33168,Verma Home Store,4168,Tower Bolt,Others,2024-10-27,4.0,Excellent quality product
33554,Verma Home Store,4554,Traditional Handle,Kadi,2024-10-27,5.0,Best in market
34671,Verma Build Mart,5671,Sofa Leg,Knob,2024-10-27,2.0,Poor quality received
31947,Nair Solutions,2947,Antique Handle,Others,2024-10-27,4.0,Premium finish and look
31912,Joshi Enterprises,2912,Brass Khutti,Kadi,2024-10-27,5.0,Very satisfied with the durability
32579,Mehta Distributors,3579,Traditional Handle,Accessories,2024-10-27,3.0,Meets basic requirements
33522,Pillai Hardware,4522,Profile Handle,Knob,2024-10-27,4.0,Excellent quality product
31480,Reddy Distributors,2480,Tower Bolt Premium,Accessories,2024-10-27,5.0,Excellent quality product
33658,Thakur Stores,4658,Khutti,Others,2024-10-27,4.0,Perfect for our needs
33853,Kumar Build Mart,4853,Tower Bolt Premium,Kadi,2024-10-27,5.0,Excellent quality product
33836,Gupta Traders,4836,Tower Bolt,Handles,2024-10-27,,
32063,Reddy Build Mart,3063,Key Stand,Knob,2024-10-27,2.0,Delivery takes too long; Always out of stock
31134,Singh Distributors,2134,Khutti,Kadi,2024-10-27,5.0,Excellent quality product
32632,Patel Furnishings,3632,KH-1239,Kadi,2024-10-27,5.0,Great value for money
31785,Shah Traders,2785,Designer Knob,Knob,2024-10-28,1.0,Difficult to install
33232,Reddy Enterprises,4232,Economy Kadi,Others,2024-10-28,5.0,Best in market
30362,Thakur Furnishings,1362,Key Stand,Accessories,2024-10-28,5.0,Perfect for our needs
34376,Rao Solutions,5376,Designer Knob,Accessories,2024-10-28,2.0,Delivery takes too long; Irregular supply
30641,Verma Enterprises,1641,Designer Knob,Kadi,2024-10-28,3.0,Regular product
34724,Nair Furnishings,5724,KH-1239,Knob,2024-10-28,5.0,Customers love this product
31826,Shah Supplies,2826,Designer Knob,Handles,2024-10-28,1.0,Poor quality received
33950,Agarwal Solutions,4950,Sofa Leg,Accessories,2024-10-28,3.0,Standard quality
30980,Mehta Home Store,1980,Economy Kadi,Others,2024-10-28,1.0,Too expensive
31200,Reddy Supplies,2200,Main Door Handle,Handles,2024-10-28,1.0,Poor quality received
34297,Pillai Distributors,5297,Gold Plated Handle,Handles,2024-10-28,3.0,Standard quality
31353,Sharma Build Mart,2353,Cross Knob,Handles,2024-10-28,1.0,Packaging needs improvement
33622,Agarwal Supplies,4622,Economy Kadi,Others,2024-10-28,1.0,Delivery takes too long
30833,Joshi Traders,1833,Tower Bolt,Handles,2024-10-28,5.0,Best in market
31411,Sharma Build Mart,2411,Designer Knob,Handles,2024-10-28,3.0,Standard quality
30015,Sharma Enterprises,1015,Cross Knob,Accessories,2024-10-28,3.0,Standard quality
30831,Singh Hardware,1831,Key Stand,Handles,2024-10-28,4.0,Perfect for our needs
31437,Nair Enterprises,2437,Ultra Modern Handle,Knob,2024-10-28,5.0,Great value for money
30864,Joshi Supplies,1864,Tower Bolt,Accessories,2024-10-28,4.0,Perfect for our needs
34085,Pillai Hardware,5085,Khutti,Kadi,2024-10-28,4.0,Best in market
30817,Agarwal Hardware,1817,Tower Bolt Premium,Accessories,2024-10-28,2.0,Packaging needs improvement
32629,Shah Distributors,3629,Tower Bolt,Kadi,2024-10-28,4.0,Premium finish and look
34179,Sharma Furnishings,5179,Decorative Kadi,Others,2024-10-28,,
33673,Patel Hardware,4673,KH-1239,Knob,2024-10-28,1.0,Many defects found
31647,Shah Build Mart,2647,Cross Knob,Knob,2024-10-28,4.0,Great value for money
32464,Kumar Stores,3464,Main Door Handle,Knob,2024-10-28,2.0,Poor quality received
33308,Pillai Furnishings,4308,Khutti,Others,2024-10-28,5.0,Customers love this product
33307,Kumar Solutions,4307,Stainless Steel Knob,Accessories,2024-10-28,1.0,Poor quality received
30946,Nair Furnishings,1946,Kadi Deluxe,Accessories,2024-10-28,4.0,Best in market
31713,Thakur Enterprises,2713,Economy Kadi,Others,2024-10-28,2.0,Delivery takes too long
33274,Joshi Furnishings,4274,Brass Khutti,Kadi,2024-10-28,5.0,Premium finish and look
32272,Verma Hardware,3272,Traditional Handle,Others,2024-10-28,3.0,Average quality
30847,Joshi Enterprises,1847,Traditional Handle,Accessories,2024-10-28,4.0,Best in market
34567,Rao Distributors,5567,Profile Handle,Kadi,2024-10-28,5.0,Customers love this product
33169,Nair Solutions,4169,Designer Knob,Handles,2024-10-28,4.0,Premium finish and look
33179,Joshi Traders,4179,Brass Khutti,Accessories,2024-10-28,3.0,Average quality
34619,Pillai Hardware,5619,Ultra Modern Handle,Others,2024-10-28,5.0,Great value for money
31922,Singh Supplies,2922,Stainless Steel Knob,Handles,2024-10-28,3.0,Standard quality
30662,Pillai Distributors,1662,Ultra Modern Handle,Knob,2024-10-28,3.0,Decent product
34379,Agarwal Stores,5379,Tower Bolt Premium,Kadi,2024-10-28,4.0,Great value for money
32131,Gupta Furnishings,3131,Gold Plated Handle,Handles,2024-10-28,,
32224,Thakur Home Store,3224,Cross Knob,Knob,2024-10-28,5.0,Perfect for our needs
33906,Thakur Supplies,4906,Ultra Modern Handle,Others,2024-10-28,5.0,Excellent quality product
31900,Gupta Solutions,2900,Khutti,Accessories,2024-10-28,1.0,Too expensive; Irregular supply
33052,Sharma Enterprises,4052,Gold Plated Handle,Kadi,2024-10-28,4.0,Perfect for our needs
34884,Rao Supplies,5884,Key Stand,Knob,2024-10-29,,
31720,Verma Supplies,2720,Sofa Leg,Others,2024-10-29,4.0,Highly recommended
30448,Sharma Stores,1448,Tower Bolt Premium,Accessories,2024-10-29,1.0,Difficult to install
32443,Agarwal Supplies,3443,Key Stand,Accessories,2024-10-29,3.0,Standard quality
30056,Kumar Stores,1056,Cross Knob,Handles,2024-10-29,3.0,Could be better
30810,Verma Traders,1810,Kadi Deluxe,Others,2024-10-29,3.0,Meets basic requirements
34829,Reddy Enterprises,5829,Brass Khutti,Knob,2024-10-29,3.0,Decent product
34554,Sharma Supplies,5554,Decorative Kadi,Handles,2024-10-29,3.0,Nothing special
34212,Mehta Stores,5212,Economy Kadi,Knob,2024-10-29,4.0,Highly recommended
31201,Gupta Solutions,2201,Designer Knob,Knob,2024-10-29,4.0,Perfect for our needs
33796,Joshi Supplies,4796,Profile Handle,Knob,2024-10-29,2.0,Poor quality received; Stock availability issues
31592,Joshi Traders,2592,Antique Handle,Kadi,2024-10-29,1.0,Delivery takes too long
32247,Nair Stores,3247,Profile Handle,Handles,2024-10-29,1.0,Too expensive; Stock availability issues
31939,Reddy Hardware,2939,Decorative Kadi,Accessories,2024-10-29,2.0,Difficult to install; Always out of stock
33791,Mehta Home Store,4791,Traditional Handle,Handles,2024-10-29,1.0,Delivery takes too long
34307,Thakur Solutions,5307,Khutti,Knob,2024-10-29,1.0,Stock never available
31275,Nair Traders,2275,Brass Khutti,Handles,2024-10-29,2.0,Delivery takes too long; Always out of stock
30214,Gupta Enterprises,1214,Key Stand,Kadi,2024-10-29,3.0,Decent product
32474,Nair Home Store,3474,KH-1239,Handles,2024-10-29,1.0,Too expensive
34407,Reddy Enterprises,5407,Stainless Steel Knob,Knob,2024-10-29,5.0,Customers love this product
30499,Thakur Traders,1499,Profile Handle,Knob,2024-10-29,4.0,Premium finish and look
31040,Shah Stores,2040,KH-1239,Knob,2024-10-29,2.0,Packaging needs improvement; Always out of stock
32842,Shah Solutions,3842,Key Stand,Accessories,2024-10-29,1.0,Poor quality received
30307,Patel Home Store,1307,Khutti,Knob,2024-10-29,2.0,Stock never available; Irregular supply
34103,Gupta Build Mart,5103,Brass Khutti,Handles,2024-10-29,5.0,Perfect for our needs
30716,Gupta Furnishings,1716,Traditional Handle,Handles,2024-10-29,2.0,Poor quality received
33840,Sharma Build Mart,4840,KH-1239,Handles,2024-10-29,3.0,Decent product
31432,Rao Distributors,2432,Brass Khutti,Knob,2024-10-29,5.0,Customers love this product
33038,Mehta Distributors,4038,Decorative Kadi,Kadi,2024-10-29,3.0,Nothing special
32699,Reddy Furnishings,3699,Kadi Deluxe,Kadi,2024-10-29,3.0,Nothing special
32091,Thakur Supplies,3091,Kadi Deluxe,Knob,2024-10-29,5.0,Highly recommended
33809,Pillai Hardware,4809,Designer Knob,Kadi,2024-10-29,4.0,Very satisfied with the durability
32001,Gupta Distributors,3001,Tower Bolt,Knob,2024-10-29,2.0,Many defects found
34259,Kumar Stores,5259,Decorative Kadi,Kadi,2024-10-29,5.0,Highly recommended
33362,Nair Traders,4362,KH-1239,Accessories,2024-10-29,4.0,Best in market
34900,Kumar Hardware,5900,Gold Plated Handle,Handles,2024-10-29,,
34397,Singh Solutions,5397,Ultra Modern Handle,Kadi,2024-10-30,5.0,Premium finish and look
32757,Reddy Build Mart,3757,Traditional Handle,Accessories,2024-10-30,4.0,Very satisfied with the durability
34018,Singh Furnishings,5018,Stainless Steel Knob,Kadi,2024-10-30,3.0,Standard quality
31145,Joshi Hardware,2145,Cross Knob,Accessories,2024-10-30,3.0,Meets basic requirements
34833,Sharma Stores,5833,Antique Handle,Handles,2024-10-30,4.0,Premium finish and look
31400,Kumar Traders,2400,Traditional Handle,Accessories,2024-10-30,1.0,Difficult to install
33636,Pillai Distributors,4636,Economy Kadi,Handles,2024-10-30,1.0,Not worth the price; Stock availability issues
34073,Gupta Solutions,5073,Tower Bolt,Accessories,2024-10-30,5.0,Highly recommended
33870,Gupta Enterprises,4870,Ultra Modern Handle,Handles,2024-10-30,4.0,Premium finish and look
32980,Gupta Stores,3980,Key Stand,Others,2024-10-30,5.0,Premium finish and look
34529,Rao Furnishings,5529,Cross Knob,Knob,2024-10-30,4.0,Perfect for our needs
32597,Rao Stores,3597,Kadi Deluxe,Others,2024-10-30,3.0,Standard quality
31530,Nair Furnishings,2530,Antique Handle,Accessories,2024-10-30,5.0,Premium finish and look
32561,Gupta Traders,3561,Decorative Kadi,Handles,2024-10-30,3.0,Nothing special
33447,Sharma Solutions,4447,Cross Knob,Accessories,2024-10-30,3.0,Average quality
31274,Shah Stores,2274,Tower Bolt,Knob,2024-10-30,5.0,Perfect for our needs
30569,Mehta Build Mart,1569,Stainless Steel Knob,Kadi,2024-10-30,5.0,Best in market
34032,Joshi Furnishings,5032,Key Stand,Kadi,2024-10-30,4.0,Excellent quality product
30922,Joshi Stores,1922,Profile Handle,Knob,2024-10-30,5.0,Perfect for our needs
32513,Pillai Stores,3513,Kadi Deluxe,Accessories,2024-10-30,5.0,Customers love this product
34031,Rao Solutions,5031,Key Stand,Others,2024-10-30,4.0,Perfect for our needs
34389,Verma Furnishings,5389,Designer Knob,Handles,2024-10-30,3.0,Decent product
30686,Rao Enterprises,1686,Economy Kadi,Handles,2024-10-30,3.0,Decent product
33933,Shah Build Mart,4933,Cross Knob,Accessories,2024-10-30,3.0,Could be better
30249,Shah Enterprises,1249,KH-1239,Accessories,2024-10-30,4.0,Best in market
33960,Gupta Hardware,4960,Designer Knob,Knob,2024-10-30,2.0,Delivery takes too long
32266,Rao Furnishings,3266,Key Stand,Knob,2024-10-30,5.0,Customers love this product
33250,Patel Hardware,4250,Kadi Deluxe,Knob,2024-10-30,1.0,Many defects found
30996,Gupta Build Mart,1996,KH-1239,Knob,2024-10-30,5.0,Excellent quality product
30243,Thakur Home Store,1243,Antique Handle,Accessories,2024-10-30,4.0,Very satisfied with the durability
32346,Kumar Supplies,3346,Stainless Steel Knob,Kadi,2024-10-30,2.0,Not worth the price
33143,Reddy Distributors,4143,Tower Bolt,Handles,2024-10-30,5.0,Best in market
33209,Patel Home Store,4209,Tower Bolt,Others,2024-10-30,4.0,Very satisfied with the durability
31941,Sharma Supplies,2941,Main Door Handle,Others,2024-10-30,2.0,Packaging needs improvement; Stock availability issues
30919,Joshi Furnishings,1919,Gold Plated Handle,Handles,2024-10-31,4.0,Very satisfied with the durability
30541,Verma Enterprises,1541,Gold Plated Handle,Accessories,2024-10-31,3.0,Regular product
32944,Thakur Hardware,3944,Brass Khutti,Kadi,2024-10-31,4.0,Highly recommended
33404,Patel Supplies,4404,Cross Knob,Knob,2024-10-31,2.0,Too expensive; Always out of stock
34606,Verma Hardware,5606,Cross Knob,Handles,2024-10-31,2.0,Poor quality received
30038,Patel Traders,1038,Designer Knob,Knob,2024-10-31,3.0,Meets basic requirements
33238,Agarwal Solutions,4238,Gold Plated Handle,Handles,2024-10-31,3.0,Decent product
30268,Thakur Hardware,1268,Brass Khutti,Knob,2024-10-31,1.0,Poor quality received; Stock delays frequent
34932,Shah Stores,5932,Khutti,Knob,2024-10-31,1.0,Poor quality received; Always out of stock
34866,Patel Hardware,5866,Designer Knob,Handles,2024-10-31,1.0,Many defects found; Stock availability issues
32530,Verma Home Store,3530,Gold Plated Handle,Accessories,2024-10-31,4.0,Great value for money
30121,Sharma Build Mart,1121,Key Stand,Kadi,2024-10-31,3.0,Decent product
33156,Pillai Enterprises,4156,Designer Knob,Accessories,2024-10-31,1.0,Difficult to install
32029,Kumar Stores,3029,Kadi Deluxe,Handles,2024-10-31,5.0,Great value for money
32328,Sharma Home Store,3328,Sofa Leg,Kadi,2024-10-31,1.0,Many defects found; Need better stock management
33848,Verma Furnishings,4848,Kadi Deluxe,Others,2024-10-31,4.0,Excellent quality product
31803,Verma Enterprises,2803,Economy Kadi,Accessories,2024-10-31,2.0,Difficult to install
34050,Singh Furnishings,5050,Stainless Steel Knob,Kadi,2024-10-31,,
32227,Reddy Stores,3227,Antique Handle,Handles,2024-10-31,1.0,Poor quality received
30033,Shah Furnishings,1033,Profile Handle,Kadi,2024-10-31,5.0,Customers love this product
31926,Shah Stores,2926,Ultra Modern Handle,Others,2024-10-31,5.0,Highly recommended
32333,Gupta Enterprises,3333,Tower Bolt,Accessories,2024-10-31,4.0,Perfect for our needs
34463,Rao Traders,5463,Designer Knob,Knob,2024-10-31,5.0,Perfect for our needs
30828,Reddy Distributors,1828,Khutti,Others,2024-10-31,5.0,Perfect for our needs
33938,Agarwal Build Mart,4938,Designer Knob,Kadi,2024-10-31,4.0,Very satisfied with the durability
32432,Nair Home Store,3432,Tower Bolt,Accessories,2024-10-31,5.0,Premium finish and look
33641,Sharma Hardware,4641,Sofa Leg,Others,2024-10-31,4.0,Highly recommended
33385,Patel Home Store,4385,Decorative Kadi,Others,2024-10-31,5.0,Perfect for our needs
31420,Mehta Supplies,2420,Designer Knob,Accessories,2024-10-31,5.0,Best in market
33334,Kumar Solutions,4334,Stainless Steel Knob,Knob,2024-10-31,5.0,Customers love this product
30683,Shah Home Store,1683,Cross Knob,Accessories,2024-10-31,5.0,Premium finish and look
34496,Nair Stores,5496,Tower Bolt,Accessories,2024-10-31,4.0,Great value for money
30998,Nair Furnishings,1998,Main Door Handle,Accessories,2024-10-31,5.0,Excellent quality product
30667,Nair Supplies,1667,Khutti,Accessories,2024-10-31,5.0,Excellent quality product
30191,Nair Enterprises,1191,Tower Bolt,Others,2024-10-31,2.0,Stock never available
33191,Shah Stores,4191,Tower Bolt Premium,Knob,2024-11-01,3.0,Average quality
31056,Rao Supplies,2056,Brass Khutti,Accessories,2024-11-01,3.0,Regular product
33602,Patel Traders,4602,Tower Bolt,Accessories,2024-11-01,2.0,Many defects found; Always out of stock
31865,Verma Build Mart,2865,Main Door Handle,Knob,2024-11-01,4.0,Customers love this product
33067,Agarwal Supplies,4067,Gold Plated Handle,Knob,2024-11-01,4.0,Highly recommended
34924,Kumar Solutions,5924,Sofa Leg,Kadi,2024-11-01,4.0,Great value for money
32968,Joshi Traders,3968,Decorative Kadi,Handles,2024-11-01,3.0,Average quality
33221,Gupta Enterprises,4221,Gold Plated Handle,Knob,2024-11-01,2.0,Too expensive
34544,Nair Solutions,5544,Cross Knob,Kadi,2024-11-01,,
32263,Verma Home Store,3263,Profile Handle,Kadi,2024-11-01,4.0,Customers love this product
31163,Thakur Home Store,2163,Khutti,Knob,2024-11-01,4.0,Excellent quality product
32309,Sharma Hardware,3309,Economy Kadi,Kadi,2024-11-01,4.0,Premium finish and look
32653,Thakur Solutions,3653,Tower Bolt,Kadi,2024-11-01,4.0,Very satisfied with the durability
32977,Reddy Build Mart,3977,Key Stand,Handles,2024-11-01,2.0,Too expensive; Stock availability issues
33655,Agarwal Enterprises,4655,Stainless Steel Knob,Knob,2024-11-01,3.0,Could be better
34476,Agarwal Build Mart,5476,Sofa Leg,Handles,2024-11-01,4.0,Best in market
33551,Joshi Solutions,4551,Decorative Kadi,Others,2024-11-01,5.0,Very satisfied with the durability
31124,Singh Build Mart,2124,Gold Plated Handle,Accessories,2024-11-01,5.0,Excellent quality product
32158,Sharma Supplies,3158,Cross Knob,Kadi,2024-11-01,5.0,Customers love this product
30360,Reddy Build Mart,1360,Key Stand,Knob,2024-11-01,4.0,Great value for money
33349,Kumar Distributors,4349,Decorative Kadi,Kadi,2024-11-01,5.0,Highly recommended
31691,Mehta Solutions,2691,Designer Knob,Handles,2024-11-01,5.0,Best in market
30350,Reddy Traders,1350,Khutti,Knob,2024-11-01,4.0,Highly recommended
34007,Rao Build Mart,5007,Sofa Leg,Handles,2024-11-01,2.0,Packaging needs improvement; Stock delays frequent
31107,Thakur Traders,2107,Gold Plated Handle,Handles,2024-11-01,1.0,Poor quality received; Irregular supply
33131,Sharma Enterprises,4131,Gold Plated Handle,Knob,2024-11-01,5.0,Customers love this product
33261,Agarwal Distributors,4261,Decorative Kadi,Knob,2024-11-01,3.0,Decent product
34766,Reddy Traders,5766,Designer Knob,Handles,2024-11-01,4.0,Great value for money
31249,Singh Enterprises,2249,Gold Plated Handle,Accessories,2024-11-01,3.0,Could be better
34079,Patel Solutions,5079,Sofa Leg,Others,2024-11-02,4.0,Very satisfied with the durability
31469,Singh Home Store,2469,Sofa Leg,Accessories,2024-11-02,4.0,Highly recommended
31100,Joshi Hardware,2100,Gold Plated Handle,Kadi,2024-11-02,5.0,Great value for money
30021,Rao Build Mart,1021,Ultra Modern Handle,Kadi,2024-11-02,3.0,Could be better
34080,Verma Enterprises,5080,Cross Knob,Knob,2024-11-02,4.0,Highly recommended
32088,Kumar Build Mart,3088,Kadi Deluxe,Kadi,2024-11-02,2.0,Packaging needs improvement; Stock availability issues
31099,Pillai Furnishings,2099,Cross Knob,Accessories,2024-11-02,5.0,Perfect for our needs
30482,Agarwal Furnishings,1482,Economy Kadi,Knob,2024-11-02,1.0,Too expensive; Limited stock available
30190,Nair Traders,1190,Traditional Handle,Others,2024-11-02,3.0,Regular product
34497,Reddy Build Mart,5497,Ultra Modern Handle,Handles,2024-11-02,1.0,Poor quality received
31861,Singh Solutions,2861,Antique Handle,Handles,2024-11-02,2.0,Difficult to install
31227,Patel Hardware,2227,Main Door Handle,Accessories,2024-11-02,3.0,Average quality
31403,Mehta Traders,2403,Antique Handle,Accessories,2024-11-02,4.0,Customers love this product
33140,Rao Enterprises,4140,Main Door Handle,Kadi,2024-11-02,1.0,Stock never available; Stock delays frequent
32738,Rao Home Store,3738,Designer Knob,Others,2024-11-02,5.0,Very satisfied with the durability
33585,Pillai Supplies,4585,Cross Knob,Handles,2024-11-02,1.0,Many defects found
31881,Sharma Solutions,2881,Antique Handle,Others,2024-11-02,4.0,Great value for money
34453,Mehta Build Mart,5453,Brass Khutti,Handles,2024-11-02,5.0,Very satisfied with the durability
34784,Agarwal Supplies,5784,Main Door Handle,Knob,2024-11-02,5.0,Best in market
34279,Rao Stores,5279,Cross Knob,Kadi,2024-11-02,3.0,Nothing special
32478,Mehta Supplies,3478,Gold Plated Handle,Others,2024-11-02,3.0,Meets basic requirements
30908,Rao Traders,1908,Khutti,Knob,2024-11-02,1.0,Delivery takes too long
33926,Gupta Solutions,4926,Economy Kadi,Accessories,2024-11-02,,
31258,Kumar Furnishings,2258,Khutti,Handles,2024-11-02,4.0,Customers love this product
33990,Patel Build Mart,4990,Ultra Modern Handle,Handles,2024-11-02,5.0,Very satisfied with the durability
33242,Verma Hardware,4242,Sofa Leg,Others,2024-11-02,2.0,Difficult to install
33241,Verma Hardware,4241,Designer Knob,Handles,2024-11-02,3.0,Meets basic requirements
